danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,genre,sub-genre
0.41,0.864,11.0,-2.855,1.0,0.314,0.044,0.0,0.593,0.677,180.24,5ED4wu4LKC0iNR28iMtAyv,182973.0,4.0,49,hip hop,hardcore hip hop
0.638,0.662,1.0,-5.497,1.0,0.404,0.316,0.0,0.258,0.675,82.327,7ujucw8kFBPIy9mz7DlmAq,248781.0,4.0,48,hip hop,hardcore hip hop
0.776,0.388,0.0,-9.143,1.0,0.282,0.147,0.0,0.394,0.294,75.01,1xfFPJdRjgDAaMcDgbXwyh,161000.0,4.0,51,hip hop,hardcore hip hop
0.508,0.811,5.0,-11.966,0.0,0.19,0.0279,0.0,0.388,0.382,82.01,0HPwj6JRx73yQoQpDrI3St,331440.0,4.0,0,hip hop,hardcore hip hop
0.549,0.725,1.0,-7.239,1.0,0.397,0.0539,3.52e-05,0.148,0.547,108.822,430qNtapCS3Ue1yoSql1oV,206267.0,4.0,61,hip hop,hardcore hip hop
0.706,0.485,8.0,-9.671,1.0,0.331,0.337,0.0,0.122,0.144,115.414,21yRtB6B8EMounImAfHRCP,205093.0,4.0,67,hip hop,hardcore hip hop
0.857,0.721,10.0,-12.702,0.0,0.341,0.118,0.0,0.178,0.594,109.806,3Mzqw2mz9YMKjjCEmypYfZ,193200.0,4.0,55,hip hop,hardcore hip hop
0.692,0.983,1.0,-3.469,1.0,0.29,0.0417,0.0,0.21,0.792,75.992,6dHatCnuOb1TdBIeJTK3Y0,319434.0,4.0,54,hip hop,hardcore hip hop
0.483,0.841,5.0,-5.115,0.0,0.0964,0.0108,2.71e-06,0.382,0.204,114.382,7ItFoQDmQIh3MAPsxiP6Vt,177025.0,4.0,54,hip hop,hardcore hip hop
0.754,0.964,1.0,-4.328,1.0,0.214,0.0459,0.0,0.652,0.592,116.965,0UG6T3ulEb2zWJZgJK0PwP,251107.0,4.0,32,hip hop,hardcore hip hop
0.588,0.665,1.0,-9.636,1.0,0.42,0.161,0.0,0.652,0.419,91.973,6xwkCL4h1pYXqlUu68RAI6,211187.0,4.0,45,hip hop,hardcore hip hop
0.603,0.944,11.0,-3.626,0.0,0.347,0.0481,0.0,0.342,0.418,130.035,7nCONy10IHp7XD3oYZ0lcx,202853.0,4.0,57,hip hop,hardcore hip hop
0.432,0.94,10.0,-4.099,0.0,0.374,0.159,0.0,0.154,0.225,80.084,5lq6hpsabgw22xRYPHVV5c,186973.0,4.0,51,hip hop,hardcore hip hop
0.681,0.88,9.0,-3.895,1.0,0.227,0.0567,0.0,0.0893,0.38,124.885,7y8X0Z04gJCKtfrnSAMywJ,275520.0,4.0,55,hip hop,hardcore hip hop
0.476,0.934,2.0,-4.591,1.0,0.48,0.139,0.0,0.207,0.447,125.517,0HYjIgbtQIrDB0KGQDMaFt,197069.0,5.0,31,hip hop,hardcore hip hop
0.931,0.815,2.0,-4.801,1.0,0.295,0.221,4.31e-06,0.0584,0.528,107.647,6EQ4orawx8eo0aXH0pOKLE,195107.0,4.0,47,hip hop,hardcore hip hop
0.708,0.447,1.0,-6.305,1.0,0.0952,0.0271,0.000728,0.102,0.0384,89.62,4qfUlchVD7WM4JhA5xio6m,276968.0,4.0,56,hip hop,hardcore hip hop
0.76,0.942,1.0,-6.452,1.0,0.324,0.078,1.55e-05,0.216,0.444,141.985,0jv5VgdENAPV7lHtBlsaXE,279863.0,4.0,38,hip hop,hardcore hip hop
0.925,0.549,7.0,-6.572,1.0,0.0656,0.396,0.000154,0.11,0.0904,100.014,4uQ7wYsuL0DryknoDc11Hk,183160.0,4.0,64,hip hop,hardcore hip hop
0.794,0.95,1.0,-8.78,1.0,0.294,0.124,7.71e-05,0.133,0.324,94.984,3Y6XWs8xMlCngyIxNOFnsp,258507.0,4.0,63,hip hop,hardcore hip hop
0.53,0.843,1.0,-2.271,1.0,0.39,0.428,0.0,0.164,0.919,199.946,4pNT8XTKWb2vhcsqwzdXCT,202785.0,4.0,68,hip hop,hardcore hip hop
0.619,0.742,1.0,-6.995,1.0,0.496,0.204,0.0,0.166,0.782,144.602,6JKoTnberZoBgUuxa6l4Kh,277240.0,4.0,56,hip hop,hardcore hip hop
0.694,0.796,5.0,-3.696,1.0,0.198,0.0713,0.0163,0.096,0.592,78.033,7iEoaTyBCqLaAwJnOP1BTn,166120.0,4.0,60,hip hop,hardcore hip hop
0.501,0.851,10.0,-5.111,0.0,0.292,0.0295,0.0,0.0775,0.627,95.058,6uP0XLqjRqFx8HAfesdcAg,219253.0,4.0,0,hip hop,hardcore hip hop
0.553,0.932,10.0,-6.543,0.0,0.464,0.0535,3.13e-06,0.314,0.562,174.48,4b9cdjpEqR9ufNZTLevuAD,248000.0,4.0,53,hip hop,hardcore hip hop
0.761,0.899,10.0,-3.09,0.0,0.183,0.0135,0.0,0.0719,0.673,95.027,4zsvG9puhnFUrm5grqLYii,217587.0,4.0,0,hip hop,hardcore hip hop
0.782,0.791,1.0,-3.81,1.0,0.33,0.0711,0.0,0.25,0.807,163.916,5Kh4cypbGZnhxlopwh0Cd6,241441.0,4.0,0,hip hop,hardcore hip hop
0.542,0.914,0.0,-4.747,0.0,0.113,0.0161,0.0,0.744,0.576,153.993,2gZUPNdnz5Y45eiGxpHGSc,292093.0,4.0,78,hip hop,hardcore hip hop
0.646,0.867,9.0,-5.215,1.0,0.0512,0.0148,0.00375,0.347,0.41,146.011,2kJsHQMFO7jj2qX3QjPKP1,224225.0,4.0,0,hip hop,hardcore hip hop
0.69,0.747,2.0,-4.583,1.0,0.264,0.0094,0.000709,0.355,0.0701,171.367,0j5X6DrzkgY64Mm8NQp5mi,326640.0,4.0,0,hip hop,hardcore hip hop
0.719,0.791,1.0,-3.011,1.0,0.245,0.0486,0.0,0.0721,0.713,85.603,4pmiIC65ustS2XeeJwQvAU,248893.0,4.0,50,hip hop,hardcore hip hop
0.555,0.85,10.0,-4.086,0.0,0.29,0.0123,0.0,0.334,0.886,84.595,3Z4epmurajz8rpWfXfzCNI,255173.0,4.0,0,hip hop,hardcore hip hop
0.755,0.604,1.0,-5.436,1.0,0.417,0.382,0.0,0.125,0.663,98.458,5ngSGTy4Tw8cIBCMeIgoc9,224107.0,4.0,1,hip hop,hardcore hip hop
0.716,0.893,10.0,-2.397,0.0,0.261,0.119,0.0,0.247,0.889,172.156,1kSSWsWZuCcrlgVpb5yKYn,217973.0,4.0,59,hip hop,hardcore hip hop
0.772,0.713,6.0,-5.268,1.0,0.303,0.00773,0.0,0.382,0.578,83.008,76WG5zpzb4BVETMXV0Py9H,247453.0,4.0,0,hip hop,hardcore hip hop
0.381,0.69,10.0,-5.312,0.0,0.455,0.0209,0.0,0.438,0.223,78.239,0LFcFGLYTX6UmeIdO7NVd7,372707.0,4.0,64,hip hop,hardcore hip hop
0.767,0.864,10.0,-1.847,0.0,0.133,0.0116,0.0,0.0957,0.747,85.475,09HTROJwpBgv8FSHpckLjD,257907.0,4.0,0,hip hop,hardcore hip hop
0.777,0.716,11.0,-5.327,1.0,0.347,0.294,0.0,0.665,0.593,95.756,3EBFAnRTOBR42LS2fn6O6u,159787.0,4.0,0,hip hop,hardcore hip hop
0.826,0.79,4.0,-7.555,0.0,0.242,0.463,0.00251,0.0614,0.739,83.014,2QbMbzEo18oUOD7GF95lWW,231667.0,4.0,35,hip hop,hardcore hip hop
0.593,0.789,6.0,-4.48,1.0,0.275,0.16,0.0,0.619,0.58,91.189,79t5idiRhbDB1oLaVcTVsD,285453.0,4.0,62,hip hop,hardcore hip hop
0.696,0.914,1.0,-5.926,1.0,0.152,0.155,0.0,0.0945,0.537,103.099,5NkfbzVxuvPP2twQrTSrLB,207773.0,4.0,0,hip hop,hardcore hip hop
0.594,0.73,0.0,-4.638,0.0,0.159,0.0408,0.000164,0.715,0.378,133.88,3U9yv46nVSn3PkLsVcNIcA,256707.0,4.0,11,hip hop,hardcore hip hop
0.556,0.574,10.0,-8.555,0.0,0.0951,0.0929,0.000219,0.113,0.29,138.954,3wklLgZSOSi1kEFmO13zph,237947.0,4.0,0,hip hop,hardcore hip hop
0.743,0.611,2.0,-7.428,1.0,0.365,0.0838,0.0,0.219,0.159,74.185,75Mf2hYXJI5pVV0qDYUBoj,195907.0,3.0,42,hip hop,hardcore hip hop
0.687,0.793,2.0,-4.254,1.0,0.166,0.0603,0.0,0.582,0.751,107.045,5sNESr6pQfIhL3krM8CtZn,205733.0,4.0,77,hip hop,hardcore hip hop
0.676,0.774,6.0,-2.379,0.0,0.0404,0.00175,0.0,0.0882,0.323,82.514,5DtgFO2MeMxDbiTWnUclI5,179467.0,4.0,0,hip hop,hardcore hip hop
0.732,0.68,0.0,-2.319,1.0,0.285,0.251,0.0,0.359,0.571,78.999,4Gj6S9qCSkegEPpbqVaLcQ,288880.0,4.0,0,hip hop,hardcore hip hop
0.687,0.836,6.0,-2.949,0.0,0.352,0.0163,0.00107,0.129,0.388,107.595,3Ht6Kfr0Dl7lu04u7jMSaw,256227.0,5.0,0,hip hop,hardcore hip hop
0.908,0.721,1.0,-2.761,0.0,0.316,0.274,0.0,0.0758,0.767,90.01,09OO7Q2aOnwUA1as7cgiaP,193467.0,4.0,0,hip hop,hardcore hip hop
0.784,0.627,2.0,-2.396,1.0,0.175,0.258,2.89e-06,0.0747,0.237,89.014,2v170uJ0XtMJDUN69VCPqi,243013.0,4.0,0,hip hop,hardcore hip hop
0.792,0.846,11.0,-1.828,1.0,0.321,0.0533,0.0,0.0632,0.803,91.616,742YUMNQUsopCisdXbnFhL,255667.0,4.0,0,hip hop,hardcore hip hop
0.554,0.934,6.0,-1.753,1.0,0.399,0.158,0.00837,0.114,0.445,90.192,7Dt9wGCfrHAOebfbcRv5hr,264560.0,4.0,0,hip hop,hardcore hip hop
0.672,0.83,10.0,-4.286,0.0,0.294,0.34,0.0,0.249,0.684,103.448,1nicT5VN2JMM7VnTDX18MQ,224373.0,4.0,0,hip hop,hardcore hip hop
0.681,0.829,4.0,-3.084,0.0,0.273,0.212,0.000336,0.346,0.641,171.949,6dI1xPaJE3vhKQGHF2pU6J,192293.0,4.0,0,hip hop,hardcore hip hop
0.803,0.855,4.0,-3.369,0.0,0.246,0.142,0.0,0.299,0.345,87.317,25L1FHPzIUawXGIJwuo4Cm,291120.0,4.0,0,hip hop,hardcore hip hop
0.764,0.724,1.0,-4.748,0.0,0.368,0.441,1.27e-06,0.177,0.826,84.797,0PrLodAzseOnN1EACxuAfV,336133.0,4.0,0,hip hop,hardcore hip hop
0.857,0.911,8.0,-3.021,1.0,0.21,0.039,0.00035,0.156,0.536,94.544,0gD2cJRctfFy9RRvwf7BIJ,226427.0,4.0,0,hip hop,hardcore hip hop
0.876,0.878,9.0,-0.929,0.0,0.168,0.251,0.0,0.321,0.677,97.99,318VCy0ozY5xrEQ8PXRdGX,181360.0,4.0,0,hip hop,hardcore hip hop
0.747,0.851,10.0,-3.35,0.0,0.274,0.196,0.0,0.258,0.629,75.16,6uIR1U1xztc0NujPm0TU9M,319973.0,4.0,0,hip hop,hardcore hip hop
0.731,0.686,11.0,-5.002,0.0,0.33,0.0915,0.0,0.415,0.29,75.54,0tRcMC505zRKcAUW8kR2lH,259573.0,4.0,0,hip hop,hardcore hip hop
0.605,0.747,5.0,-5.574,0.0,0.397,0.0838,0.0,0.462,0.565,173.951,4aMHqEUq2iNF46BIV7CguQ,348400.0,4.0,0,hip hop,hardcore hip hop
0.544,0.805,10.0,-2.765,0.0,0.408,0.0497,0.000365,0.145,0.668,166.061,7uDGc9o2aRDrIwqrSgViDX,231987.0,4.0,35,hip hop,hardcore hip hop
0.798,0.792,6.0,-5.433,0.0,0.184,0.156,1.07e-06,0.255,0.714,107.811,7rfzyRUTZWCzSdBv0fTtXv,235507.0,4.0,0,hip hop,hardcore hip hop
0.808,0.716,4.0,-3.774,0.0,0.0338,0.00515,1.79e-05,0.182,0.352,90.009,4L1aB9H3HGsVstHlOM6Yz6,231653.0,4.0,0,hip hop,hardcore hip hop
0.631,0.7,1.0,-5.263,1.0,0.248,0.0747,0.0,0.204,0.96,84.44,2URtq1lvP216HvidnjBZYB,302649.0,4.0,0,hip hop,hardcore hip hop
0.762,0.86,2.0,-3.922,0.0,0.284,0.169,1.76e-06,0.353,0.551,78.718,7sY68kJvRQfxBu2tdizqvq,257453.0,4.0,0,hip hop,hardcore hip hop
0.936,0.886,2.0,-4.711,1.0,0.144,0.447,0.0,0.0665,0.858,118.051,0kpc7UhoDPCnaSagpDKTu4,174939.0,4.0,0,hip hop,hardcore hip hop
0.707,0.816,11.0,-6.326,1.0,0.157,0.0762,0.0,0.095,0.673,90.014,6TmS4KRU8P0qEGtyHnHxWx,263480.0,4.0,10,hip hop,hardcore hip hop
0.61,0.746,1.0,-6.384,0.0,0.291,0.362,0.0,0.191,0.677,96.098,7acbhDqMaZyH2Pv7acMFuW,245013.0,4.0,0,hip hop,hardcore hip hop
0.611,0.763,11.0,-4.677,0.0,0.277,0.0025,0.0,0.182,0.496,171.978,3dX7yir88dLWXomvOUTP4r,286787.0,4.0,0,hip hop,hardcore hip hop
0.688,0.835,8.0,-4.162,1.0,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,7vwkKw2Xd7Pks1X712Au0T,230493.0,4.0,56,hip hop,hardcore hip hop
0.442,0.974,8.0,-4.327,1.0,0.348,0.0567,1.45e-06,0.12,0.283,174.003,0wlVropyv3VsqG5HepMfu2,176791.0,4.0,59,hip hop,hardcore hip hop
0.604,0.785,9.0,-7.47,1.0,0.144,0.112,0.0,0.329,0.577,143.904,0WKY4nRJgz3GUG7IqkTgUH,252633.0,4.0,55,hip hop,hardcore hip hop
0.443,0.948,6.0,-3.688,1.0,0.333,0.00653,1e-05,0.0683,0.713,176.64,5Rnej8UPb0RuEEgK3CMp84,264280.0,4.0,0,hip hop,hardcore hip hop
0.777,0.807,8.0,-4.789,1.0,0.184,0.0898,0.00127,0.283,0.445,95.005,6XVwF0Q3wYJPMMQj81CQlD,187440.0,4.0,33,hip hop,hardcore hip hop
0.781,0.495,1.0,-6.956,1.0,0.0524,0.00241,1.78e-06,0.137,0.44,143.971,7iNrBr2V5PfBmvP5ATU7Mi,207187.0,4.0,0,hip hop,hardcore hip hop
0.737,0.856,1.0,-4.508,1.0,0.0935,0.00259,0.0,0.379,0.37,130.018,4VaidwpZS5bejZF87ITVfk,328427.0,4.0,0,hip hop,hardcore hip hop
0.727,0.773,6.0,-3.164,0.0,0.313,0.0124,0.0,0.769,0.634,82.499,3EcagAj1MUYXfIXrEnAdgZ,246307.0,4.0,0,hip hop,hardcore hip hop
0.611,0.944,9.0,-4.11,1.0,0.37,0.0203,0.0,0.679,0.666,168.163,3KH5oubxFgF5iPmiXl9bib,236147.0,4.0,0,hip hop,hardcore hip hop
0.678,0.77,9.0,-4.399,0.0,0.222,0.00583,0.0,0.109,0.412,90.0,7uluf56WVfHNImg1lAY7xP,284000.0,4.0,0,hip hop,hardcore hip hop
0.804,0.718,11.0,-3.902,0.0,0.0831,0.0595,0.0,0.387,0.323,106.097,7EOgYEXi2w5SOcNVCjCvzy,240467.0,4.0,45,hip hop,hardcore hip hop
0.67,0.895,2.0,-1.438,1.0,0.349,0.327,0.0,0.269,0.622,111.389,3BaridxR3bsmZw3F8ERWPj,216667.0,5.0,37,hip hop,hardcore hip hop
0.606,0.789,1.0,-3.865,1.0,0.0815,0.00213,5.71e-06,0.501,0.844,167.958,6WyMmaOWMwvj2MqudQJxVe,190533.0,4.0,0,hip hop,hardcore hip hop
0.511,0.597,4.0,-9.88,0.0,0.377,0.00607,0.0,0.297,0.806,85.602,1VGj5phZetUyshbw3jcx5K,173400.0,4.0,0,hip hop,hardcore hip hop
0.57,0.845,1.0,-7.163,1.0,0.407,0.121,0.0,0.442,0.601,175.82,6e7yZQcJ81Nkvq94H5nWbh,203356.0,4.0,28,hip hop,hardcore hip hop
0.596,0.815,6.0,-5.668,0.0,0.0755,0.0111,0.0,0.174,0.459,165.015,7zBQRGpYImAdIZc97FNj3V,206567.0,4.0,65,hip hop,hardcore hip hop
0.587,0.788,0.0,-3.533,1.0,0.0305,0.017,0.0,0.21,0.172,155.939,3WRzjaHnyPIrF8DvALiWuS,210495.0,4.0,54,hip hop,hardcore hip hop
0.755,0.63,5.0,-5.909,0.0,0.0838,0.117,0.0,0.124,0.368,150.141,7n1y18wPhZv5YxpR6nFBck,257600.0,4.0,45,hip hop,hardcore hip hop
0.669,0.827,1.0,-5.937,0.0,0.319,0.29,0.0,0.291,0.164,79.223,1zZXXOfcYKJbUh494VmGVB,231493.0,4.0,48,hip hop,hardcore hip hop
0.715,0.874,2.0,-4.052,1.0,0.344,0.0232,0.0,0.246,0.678,95.213,06aw4JI5nYa8XBeBKVrltZ,238746.0,4.0,0,hip hop,hardcore hip hop
0.78,0.89,4.0,-5.052,0.0,0.334,0.594,0.0,0.09,0.805,93.824,4kdYlVxg8PdiVLzXDGYgeT,263059.0,4.0,0,hip hop,hardcore hip hop
0.732,0.797,1.0,-1.882,1.0,0.245,0.347,0.0,0.804,0.56,81.992,36laAlSieqUAtWJ4WSK66c,293423.0,4.0,0,hip hop,hardcore hip hop
0.625,0.973,11.0,-0.501,1.0,0.427,0.133,0.0,0.746,0.577,168.999,7mliwEVqxIuwLmHdTXlBrx,303733.0,4.0,0,hip hop,hardcore hip hop
0.805,0.927,9.0,-2.339,1.0,0.237,0.0305,0.0,0.357,0.746,94.961,5NqQXBoJUEBVJUV57wiqim,238173.0,4.0,0,hip hop,hardcore hip hop
0.919,0.657,7.0,-2.823,1.0,0.0907,0.00293,0.0,0.356,0.659,112.23,5pBvNeOAJ54zgd5lEOmM3b,291213.0,4.0,0,hip hop,hardcore hip hop
0.658,0.607,1.0,-5.678,1.0,0.205,0.0127,0.0,0.159,0.171,74.967,4z4rETivtcdIiqFMWWHzze,324569.0,4.0,0,hip hop,hardcore hip hop
0.519,0.891,11.0,-4.464,0.0,0.751,0.0356,0.0,0.753,0.624,189.447,7DIvF0D0eeRuA3wzFD4fAB,253067.0,4.0,0,hip hop,hardcore hip hop
0.608,0.845,10.0,-5.007,0.0,0.119,0.168,0.0,0.0712,0.549,81.997,6iVp2prwrEaeh9f18iP2jt,306524.0,4.0,50,hip hop,hardcore hip hop
0.768,0.794,4.0,-8.604,1.0,0.391,0.202,6.92e-06,0.321,0.548,95.405,6UuChgb3ZPlsctOCi7Pkhh,261867.0,4.0,30,hip hop,hardcore hip hop
0.614,0.868,1.0,-3.833,1.0,0.28,0.0484,0.0,0.231,0.361,115.913,6cTLMb7FncAoQNMUZPFrCT,249475.0,5.0,0,hip hop,hardcore hip hop
0.756,0.857,2.0,-4.185,1.0,0.336,0.0452,0.0,0.121,0.688,140.017,22Mme5vsZ688TMUieIHdx3,212640.0,4.0,0,hip hop,hardcore hip hop
0.625,0.726,10.0,-7.731,0.0,0.155,0.00728,0.0,0.318,0.483,103.98,6C7RJEIUDqKkJRZVWdkfkH,311867.0,4.0,0,hip hop,hardcore hip hop
0.74,0.574,4.0,-6.938,1.0,0.245,0.411,0.0,0.262,0.33,149.762,2Kbxfq8wkjMCno1QJe4yyw,140747.0,4.0,21,hip hop,hardcore hip hop
0.476,0.81,4.0,-3.414,0.0,0.265,0.0803,0.0,0.568,0.642,83.309,23kyUPJdiHQwmAH4NfCGvf,228827.0,4.0,0,hip hop,hardcore hip hop
0.943,0.809,5.0,-4.23,0.0,0.0483,0.404,0.0,0.0787,0.96,118.968,7Ka7hKz3rVs8VJVvujnJyX,213320.0,4.0,36,hip hop,hardcore hip hop
0.666,0.715,2.0,-5.276,0.0,0.261,0.111,9.69e-06,0.23,0.725,88.046,31ZkEyJlfJtCjyMhmZxLEd,223507.0,4.0,0,hip hop,hardcore hip hop
0.918,0.68,4.0,-8.098,0.0,0.222,0.00202,0.622,0.0341,0.708,89.995,3P9yPf8Xh4Os6ijcGuOuxe,244080.0,4.0,0,hip hop,hardcore hip hop
0.734,0.758,6.0,-5.856,1.0,0.271,0.0138,8.12e-05,0.0694,0.477,91.083,4EzCcDwL3S4rOGgjzpEIN5,229747.0,4.0,0,hip hop,hardcore hip hop
0.706,0.753,1.0,-4.896,0.0,0.053,0.0263,0.0,0.268,0.04,127.938,0U5WhwoW6NTSXrxAmdrM1y,238840.0,4.0,0,hip hop,hardcore hip hop
0.948,0.863,1.0,-4.361,0.0,0.17,0.000924,0.0,0.0565,0.872,99.903,6g1PQiyoaop6ktk2TLchtR,259333.0,4.0,49,hip hop,hardcore hip hop
0.559,0.716,11.0,-3.964,0.0,0.39,0.737,0.0,0.252,0.504,176.618,0mkjekH9rwp4Fg5PxzUTrd,275227.0,4.0,0,hip hop,hardcore hip hop
0.8,0.502,11.0,-7.714,0.0,0.233,0.00924,0.0,0.2,0.122,95.093,1FIjV1MDzgtRoXP7FaSkbr,212253.0,4.0,0,hip hop,hardcore hip hop
0.829,0.51,1.0,-7.833,0.0,0.358,0.00136,0.0,0.0714,0.559,79.579,3iE00xOWxtry3Iw4G33XZe,258587.0,4.0,0,hip hop,hardcore hip hop
0.766,0.744,6.0,-3.785,0.0,0.32,0.303,0.0,0.0857,0.691,180.157,0ZDGpQPvzYB1EFHHd6QfZ9,188027.0,4.0,44,hip hop,hardcore hip hop
0.885,0.513,2.0,-8.173,1.0,0.367,0.00437,0.0,0.106,0.481,146.023,5yS7xFMztDzRM81gZXoaiB,182570.0,4.0,31,hip hop,hardcore hip hop
0.854,0.741,11.0,-7.957,0.0,0.192,0.244,0.00226,0.21,0.67,97.978,5yPpCPB5D4RLFpCvaK3n0f,192183.0,4.0,47,hip hop,hardcore hip hop
0.804,0.812,10.0,-5.341,0.0,0.397,0.249,0.0,0.239,0.78,89.771,1UI7iXRTzXRkCrZJWixrTz,136667.0,4.0,18,hip hop,hardcore hip hop
0.8,0.793,1.0,-4.833,1.0,0.232,0.331,0.0,0.345,0.739,105.961,7ng8Ip5pI5sKIG6rPpLOFb,194166.0,4.0,9,hip hop,hardcore hip hop
0.563,0.416,2.0,-17.754,1.0,0.765,0.514,0.0,0.342,0.833,88.033,72gKXvn7Phv5sQUtYlh666,33507.0,3.0,24,hip hop,hardcore hip hop
0.6,0.882,10.0,-4.775,0.0,0.116,0.0712,0.000126,0.192,0.834,92.933,3L78Fh4N6f1WtwXTpkotPP,166499.0,4.0,21,hip hop,hardcore hip hop
0.45,0.526,5.0,-11.781,0.0,0.234,0.588,0.0,0.132,0.214,88.653,2Mw7z2W48uZSParxKu9ocM,86292.0,4.0,25,hip hop,hardcore hip hop
0.579,0.634,10.0,-8.973,0.0,0.43,0.0255,2.74e-05,0.526,0.719,87.805,6M3NkhWYtJSZ3kKzDRBR5x,236760.0,4.0,39,hip hop,hardcore hip hop
0.503,0.902,6.0,-5.516,0.0,0.412,0.0191,0.0,0.204,0.5,83.263,1TJjj9kQV77S3vlvx0s90J,303253.0,4.0,7,hip hop,hardcore hip hop
0.849,0.894,7.0,-8.242,1.0,0.317,0.0198,0.0,0.269,0.466,104.282,1qIBAfb57LB4n879zcgpjE,69947.0,4.0,25,hip hop,hardcore hip hop
0.659,0.835,2.0,-3.454,1.0,0.334,0.359,0.0,0.286,0.496,182.614,5ERLw5G3Y7WB9pSaYDLE5P,168053.0,4.0,11,hip hop,hardcore hip hop
0.601,0.49,0.0,-14.259,1.0,0.0905,0.106,0.0,0.111,0.526,86.977,5imWV4i73xPDUpUGdLSskm,238641.0,4.0,0,hip hop,hardcore hip hop
0.61,0.764,1.0,-9.695,1.0,0.45,0.00059,0.00615,0.108,0.539,183.175,0WYFoS21hHPrK8a5m87cOD,267093.0,4.0,14,hip hop,hardcore hip hop
0.77,0.593,2.0,-10.523,1.0,0.278,0.0139,0.0,0.102,0.596,89.103,0Z5IeD3MDFKXlAuv6sACPd,233560.0,4.0,12,hip hop,hardcore hip hop
0.636,0.735,7.0,-6.719,1.0,0.395,0.0929,0.0,0.139,0.643,93.781,7G5PZp9SAUEnguVc9DVNdy,305373.0,4.0,12,hip hop,hardcore hip hop
0.763,0.895,1.0,-3.866,1.0,0.111,0.082,0.895,0.249,0.471,132.016,61FTwlvNjNKBRlbhTuJ9eA,37840.0,4.0,24,hip hop,hardcore hip hop
0.361,0.758,11.0,-5.829,0.0,0.23,0.388,2.36e-06,0.11,0.714,86.069,5i3ywsA6v8iliyIY5Q3DNZ,84037.0,4.0,29,hip hop,hardcore hip hop
0.795,0.558,10.0,-9.231,0.0,0.245,0.0679,0.00165,0.607,0.385,90.947,03nUvLfEV28TAbKF5oAdZE,235093.0,4.0,23,hip hop,hardcore hip hop
0.733,0.86,1.0,-2.897,1.0,0.343,0.107,0.0,0.135,0.756,92.015,3jp8kJQNKw8hhvcM84UAG4,227421.0,4.0,6,hip hop,hardcore hip hop
0.383,0.703,2.0,-5.41,1.0,0.171,0.293,0.00174,0.0774,0.857,156.927,4xEMLMq7LF4vS4hhnLiep1,210773.0,4.0,8,hip hop,hardcore hip hop
0.522,0.887,1.0,-4.725,0.0,0.335,0.0331,0.0,0.333,0.435,88.562,2kF6Krc5jZL5KqBx7DFHnK,177600.0,4.0,28,hip hop,hardcore hip hop
0.702,0.741,10.0,-5.855,0.0,0.292,0.0727,0.0,0.324,0.677,89.992,6xb3RLem0HSuLxAZ0S4ESK,83213.0,4.0,28,hip hop,hardcore hip hop
0.853,0.635,7.0,-3.217,1.0,0.262,0.015,0.0,0.326,0.69,90.016,2QrCOtSRR4oDDBfFhhlabM,161360.0,4.0,9,hip hop,hardcore hip hop
0.742,0.604,6.0,-10.914,1.0,0.052,0.0137,0.000967,0.0986,0.94,175.632,58ootYStiB3zf970J7QYe1,169027.0,4.0,15,hip hop,hardcore hip hop
0.653,0.754,9.0,-4.233,0.0,0.0624,0.237,1.43e-05,0.225,0.503,92.334,6tiWUve1l0PYroHZmfokTQ,186880.0,4.0,12,hip hop,hardcore hip hop
0.773,0.758,10.0,-8.693,0.0,0.385,0.0932,0.0,0.105,0.398,94.774,6jZxqcJQNCV8C6ARRri8AH,296307.0,4.0,24,hip hop,hardcore hip hop
0.659,0.957,10.0,-3.635,0.0,0.179,0.0975,7.41e-05,0.264,0.713,87.99,4NYxYoiV8vMh3pEDXyd91m,193330.0,4.0,30,hip hop,hardcore hip hop
0.457,0.555,1.0,-6.103,1.0,0.0833,0.248,0.0,0.166,0.0366,147.743,3l7SkEyG7SaJ0HcEd8plEf,135066.0,4.0,23,hip hop,hardcore hip hop
0.694,0.516,1.0,-9.817,1.0,0.254,0.00118,1.62e-05,0.121,0.218,91.326,6GHw0ORUSFTudTzQCe0VqJ,160339.0,4.0,2,hip hop,hardcore hip hop
0.639,0.719,4.0,-11.301,1.0,0.404,0.0657,1.14e-06,0.0397,0.826,165.676,42Gx0qFEur5NfARELxje8z,308787.0,4.0,15,hip hop,hardcore hip hop
0.828,0.959,10.0,-2.98,0.0,0.334,0.114,0.0,0.0831,0.741,95.186,5nyJnhqCIzxtCNwPpfEW9K,274860.0,4.0,17,hip hop,hardcore hip hop
0.557,0.937,10.0,-5.332,0.0,0.346,0.126,0.0,0.39,0.595,90.518,2sXj6UxPyhRMvEPyI6XMAL,175400.0,4.0,19,hip hop,hardcore hip hop
0.726,0.791,8.0,-4.203,1.0,0.259,0.146,0.0,0.0652,0.766,91.028,7zHOfIznDrpGZ2qvXAQLQ8,193518.0,4.0,19,hip hop,hardcore hip hop
0.871,0.839,11.0,-6.97,0.0,0.236,0.0446,0.0,0.0933,0.759,110.057,5S3G8NPc3sa5FLKQljMjeL,204747.0,4.0,0,hip hop,hardcore hip hop
