danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre,0
0.692,0.845,7.0,-5.928,0.0,0.0543,0.0116,0.0639,0.35,0.158,123.014,audio_features,5d3Wbdgw3zIf8B5eGXznLL,spotify:track:5d3Wbdgw3zIf8B5eGXznLL,https://api.spotify.com/v1/tracks/5d3Wbdgw3zIf8B5eGXznLL,https://api.spotify.com/v1/audio-analysis/5d3Wbdgw3zIf8B5eGXznLL,232683.0,4.0,60,edm ,edm,
0.751,0.783,10.0,-7.974,0.0,0.0332,0.176,0.000933,0.114,0.398,123.998,audio_features,27bZ77uG7mEhydpaPvThR6,spotify:track:27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/tracks/27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/audio-analysis/27bZ77uG7mEhydpaPvThR6,147261.0,4.0,60,edm ,edm,
0.773,0.735,8.0,-6.964,1.0,0.0517,0.141,0.413,0.0833,0.146,125.02,audio_features,3O9dvtdxw1LMIycQDnKkud,spotify:track:3O9dvtdxw1LMIycQDnKkud,https://api.spotify.com/v1/tracks/3O9dvtdxw1LMIycQDnKkud,https://api.spotify.com/v1/audio-analysis/3O9dvtdxw1LMIycQDnKkud,261001.0,4.0,61,edm ,edm,
0.558,0.715,9.0,-5.231,1.0,0.0375,0.0667,0.0,0.097,0.297,127.001,audio_features,4UQy41kC5LjzwQuiuWOpwA,spotify:track:4UQy41kC5LjzwQuiuWOpwA,https://api.spotify.com/v1/tracks/4UQy41kC5LjzwQuiuWOpwA,https://api.spotify.com/v1/audio-analysis/4UQy41kC5LjzwQuiuWOpwA,202671.0,4.0,60,edm ,edm,
0.635,0.983,1.0,-6.252,0.0,0.0516,0.199,0.852,0.419,0.035,132.004,audio_features,0dDGl66J8riMFyp2yUn88W,spotify:track:0dDGl66J8riMFyp2yUn88W,https://api.spotify.com/v1/tracks/0dDGl66J8riMFyp2yUn88W,https://api.spotify.com/v1/audio-analysis/0dDGl66J8riMFyp2yUn88W,207273.0,4.0,61,edm ,edm,
0.598,0.815,11.0,-4.481,1.0,0.0858,0.0606,0.0,0.176,0.383,121.986,audio_features,0cvMWzztDy1wNQkBqae8w4,spotify:track:0cvMWzztDy1wNQkBqae8w4,https://api.spotify.com/v1/tracks/0cvMWzztDy1wNQkBqae8w4,https://api.spotify.com/v1/audio-analysis/0cvMWzztDy1wNQkBqae8w4,188852.0,4.0,60,edm ,edm,
0.711,0.894,6.0,-4.383,0.0,0.0598,0.00688,4.56e-05,0.142,0.504,122.953,audio_features,6XuH09i1ICYTCf1M2cJ7iS,spotify:track:6XuH09i1ICYTCf1M2cJ7iS,https://api.spotify.com/v1/tracks/6XuH09i1ICYTCf1M2cJ7iS,https://api.spotify.com/v1/audio-analysis/6XuH09i1ICYTCf1M2cJ7iS,133659.0,4.0,60,edm ,edm,
0.794,0.732,1.0,-4.831,0.0,0.199,0.201,0.0025,0.278,0.122,126.224,audio_features,0QR4vZ9iuNjrkWYNLoVAnM,spotify:track:0QR4vZ9iuNjrkWYNLoVAnM,https://api.spotify.com/v1/tracks/0QR4vZ9iuNjrkWYNLoVAnM,https://api.spotify.com/v1/audio-analysis/0QR4vZ9iuNjrkWYNLoVAnM,174957.0,4.0,59,edm ,edm,
0.558,0.908,8.0,-5.289,1.0,0.0588,0.042,6.72e-05,0.38,0.431,153.007,audio_features,2RyTblYodC8cnGWFxlnSM5,spotify:track:2RyTblYodC8cnGWFxlnSM5,https://api.spotify.com/v1/tracks/2RyTblYodC8cnGWFxlnSM5,https://api.spotify.com/v1/audio-analysis/2RyTblYodC8cnGWFxlnSM5,148920.0,4.0,59,edm ,edm,
0.709,0.904,10.0,-4.376,0.0,0.0489,0.186,0.133,0.0896,0.202,128.013,audio_features,0oS1yir1qJvwCsFPdaBiqN,spotify:track:0oS1yir1qJvwCsFPdaBiqN,https://api.spotify.com/v1/tracks/0oS1yir1qJvwCsFPdaBiqN,https://api.spotify.com/v1/audio-analysis/0oS1yir1qJvwCsFPdaBiqN,141562.0,4.0,59,edm ,edm,
0.642,0.794,4.0,-5.273,1.0,0.163,0.0276,2.94e-06,0.134,0.495,117.906,audio_features,2nhbnB0QQIuMZVuXZa3Qr5,spotify:track:2nhbnB0QQIuMZVuXZa3Qr5,https://api.spotify.com/v1/tracks/2nhbnB0QQIuMZVuXZa3Qr5,https://api.spotify.com/v1/audio-analysis/2nhbnB0QQIuMZVuXZa3Qr5,173038.0,4.0,59,edm ,edm,
0.715,0.862,4.0,-8.182,0.0,0.0632,0.0108,0.788,0.128,0.152,124.0,audio_features,7DDIVNWlbGJpQjVDDg8rXR,spotify:track:7DDIVNWlbGJpQjVDDg8rXR,https://api.spotify.com/v1/tracks/7DDIVNWlbGJpQjVDDg8rXR,https://api.spotify.com/v1/audio-analysis/7DDIVNWlbGJpQjVDDg8rXR,217258.0,4.0,59,edm ,edm,
0.629,0.925,9.0,-6.33,0.0,0.0506,0.0129,0.00593,0.0775,0.56,126.078,audio_features,7lCJbb2VDyle5quhXkngaU,spotify:track:7lCJbb2VDyle5quhXkngaU,https://api.spotify.com/v1/tracks/7lCJbb2VDyle5quhXkngaU,https://api.spotify.com/v1/audio-analysis/7lCJbb2VDyle5quhXkngaU,141667.0,4.0,58,edm ,edm,
0.937,0.823,11.0,-2.867,1.0,0.0956,0.013,0.397,0.121,0.616,126.063,audio_features,4YprqLB3jEAlHNOMXEcZtm,spotify:track:4YprqLB3jEAlHNOMXEcZtm,https://api.spotify.com/v1/tracks/4YprqLB3jEAlHNOMXEcZtm,https://api.spotify.com/v1/audio-analysis/4YprqLB3jEAlHNOMXEcZtm,141002.0,4.0,59,edm ,edm,
0.528,0.747,1.0,-4.209,1.0,0.0338,0.00611,0.0,0.156,0.187,125.914,audio_features,3r9RtXj216zntRikvgQdkK,spotify:track:3r9RtXj216zntRikvgQdkK,https://api.spotify.com/v1/tracks/3r9RtXj216zntRikvgQdkK,https://api.spotify.com/v1/audio-analysis/3r9RtXj216zntRikvgQdkK,211190.0,4.0,59,edm ,edm,
0.617,0.873,10.0,-4.624,0.0,0.0925,0.064,1.43e-06,0.0995,0.302,124.055,audio_features,0iF6QJbS6FRPokpyVHVkKt,spotify:track:0iF6QJbS6FRPokpyVHVkKt,https://api.spotify.com/v1/tracks/0iF6QJbS6FRPokpyVHVkKt,https://api.spotify.com/v1/audio-analysis/0iF6QJbS6FRPokpyVHVkKt,181935.0,4.0,58,edm ,edm,
0.597,0.678,1.0,-6.024,1.0,0.0268,0.00858,8.31e-06,0.0753,0.488,100.049,audio_features,2XI5yPRHlAg2a2xZtlTbpI,spotify:track:2XI5yPRHlAg2a2xZtlTbpI,https://api.spotify.com/v1/tracks/2XI5yPRHlAg2a2xZtlTbpI,https://api.spotify.com/v1/audio-analysis/2XI5yPRHlAg2a2xZtlTbpI,168298.0,4.0,58,edm ,edm,
0.752,0.747,7.0,-4.789,1.0,0.0436,0.0175,0.00105,0.098,0.461,121.973,audio_features,4kz68zBBsAOtRnUbAjVsKr,spotify:track:4kz68zBBsAOtRnUbAjVsKr,https://api.spotify.com/v1/tracks/4kz68zBBsAOtRnUbAjVsKr,https://api.spotify.com/v1/audio-analysis/4kz68zBBsAOtRnUbAjVsKr,185901.0,4.0,58,edm ,edm,
0.792,0.92,7.0,-6.395,1.0,0.138,0.00365,0.896,0.103,0.713,132.008,audio_features,37vqTNt3bLeDeBVWL6tNqh,spotify:track:37vqTNt3bLeDeBVWL6tNqh,https://api.spotify.com/v1/tracks/37vqTNt3bLeDeBVWL6tNqh,https://api.spotify.com/v1/audio-analysis/37vqTNt3bLeDeBVWL6tNqh,237386.0,4.0,58,edm ,edm,
0.712,0.798,11.0,-4.635,0.0,0.0392,0.00604,5.32e-06,0.111,0.488,125.942,audio_features,2ktaGvlb0uE3tUQXy2oXoo,spotify:track:2ktaGvlb0uE3tUQXy2oXoo,https://api.spotify.com/v1/tracks/2ktaGvlb0uE3tUQXy2oXoo,https://api.spotify.com/v1/audio-analysis/2ktaGvlb0uE3tUQXy2oXoo,170000.0,4.0,58,edm ,edm,
0.704,0.714,0.0,-5.339,1.0,0.0855,0.111,0.000122,0.16,0.284,128.084,audio_features,7K8B2mdPHwZKhyShkl55Bh,spotify:track:7K8B2mdPHwZKhyShkl55Bh,https://api.spotify.com/v1/tracks/7K8B2mdPHwZKhyShkl55Bh,https://api.spotify.com/v1/audio-analysis/7K8B2mdPHwZKhyShkl55Bh,160312.0,3.0,58,edm ,edm,
0.511,0.718,11.0,-7.46,1.0,0.0367,0.00454,9.61e-05,0.0913,0.274,106.016,audio_features,5wM6LOw2U6XeIFHfsgI6wU,spotify:track:5wM6LOw2U6XeIFHfsgI6wU,https://api.spotify.com/v1/tracks/5wM6LOw2U6XeIFHfsgI6wU,https://api.spotify.com/v1/audio-analysis/5wM6LOw2U6XeIFHfsgI6wU,214104.0,4.0,58,edm ,edm,
0.487,0.878,2.0,-4.733,1.0,0.11,0.0117,4.17e-05,0.105,0.327,126.137,audio_features,7kQusuDe5nkQqqa6xMKFGF,spotify:track:7kQusuDe5nkQqqa6xMKFGF,https://api.spotify.com/v1/tracks/7kQusuDe5nkQqqa6xMKFGF,https://api.spotify.com/v1/audio-analysis/7kQusuDe5nkQqqa6xMKFGF,175929.0,4.0,57,edm ,edm,
0.548,0.846,4.0,-7.534,0.0,0.0295,0.000324,0.0284,0.242,0.109,123.001,audio_features,2bidvM5hM1LGiEDkgp0EUz,spotify:track:2bidvM5hM1LGiEDkgp0EUz,https://api.spotify.com/v1/tracks/2bidvM5hM1LGiEDkgp0EUz,https://api.spotify.com/v1/audio-analysis/2bidvM5hM1LGiEDkgp0EUz,382439.0,4.0,57,edm ,edm,
0.605,0.649,5.0,-5.794,1.0,0.151,0.0253,0.0,0.136,0.547,126.029,audio_features,6zXyPzGp9AjpbrOYMQ1sc9,spotify:track:6zXyPzGp9AjpbrOYMQ1sc9,https://api.spotify.com/v1/tracks/6zXyPzGp9AjpbrOYMQ1sc9,https://api.spotify.com/v1/audio-analysis/6zXyPzGp9AjpbrOYMQ1sc9,150000.0,4.0,57,edm ,edm,
0.725,0.883,5.0,-4.819,0.0,0.0642,0.00446,0.761,0.248,0.0809,126.033,audio_features,0FzqS9TaYAKwhjdIXfphtd,spotify:track:0FzqS9TaYAKwhjdIXfphtd,https://api.spotify.com/v1/tracks/0FzqS9TaYAKwhjdIXfphtd,https://api.spotify.com/v1/audio-analysis/0FzqS9TaYAKwhjdIXfphtd,160015.0,4.0,57,edm ,edm,
0.753,0.836,1.0,-5.506,0.0,0.044,0.101,0.000896,0.118,0.661,121.95,audio_features,4j5UF24fwzvkw6QtNH5YtK,spotify:track:4j5UF24fwzvkw6QtNH5YtK,https://api.spotify.com/v1/tracks/4j5UF24fwzvkw6QtNH5YtK,https://api.spotify.com/v1/audio-analysis/4j5UF24fwzvkw6QtNH5YtK,160850.0,4.0,59,edm ,edm,
0.521,0.831,1.0,-3.184,0.0,0.0558,0.029,0.0,0.349,0.0868,127.962,audio_features,0ha2skoePlU0BDDySj8qf2,spotify:track:0ha2skoePlU0BDDySj8qf2,https://api.spotify.com/v1/tracks/0ha2skoePlU0BDDySj8qf2,https://api.spotify.com/v1/audio-analysis/0ha2skoePlU0BDDySj8qf2,195000.0,4.0,57,edm ,edm,
0.827,0.615,0.0,-5.902,1.0,0.284,0.551,0.0779,0.329,0.259,120.072,audio_features,5fgT3t3IYunBVjKhEzJZv6,spotify:track:5fgT3t3IYunBVjKhEzJZv6,https://api.spotify.com/v1/tracks/5fgT3t3IYunBVjKhEzJZv6,https://api.spotify.com/v1/audio-analysis/5fgT3t3IYunBVjKhEzJZv6,173270.0,4.0,57,edm ,edm,
0.635,0.861,7.0,-4.933,1.0,0.0355,0.239,0.0,0.168,0.455,120.086,audio_features,5A52bfa9VVfTTfwLpxopz6,spotify:track:5A52bfa9VVfTTfwLpxopz6,https://api.spotify.com/v1/tracks/5A52bfa9VVfTTfwLpxopz6,https://api.spotify.com/v1/audio-analysis/5A52bfa9VVfTTfwLpxopz6,221500.0,4.0,57,edm ,edm,
0.759,0.848,7.0,-3.589,0.0,0.0373,0.00489,0.0,0.18,0.227,128.026,audio_features,5IztgoHg3NQGep7SjbI5W7,spotify:track:5IztgoHg3NQGep7SjbI5W7,https://api.spotify.com/v1/tracks/5IztgoHg3NQGep7SjbI5W7,https://api.spotify.com/v1/audio-analysis/5IztgoHg3NQGep7SjbI5W7,182587.0,4.0,57,edm ,edm,
0.813,0.848,0.0,-4.582,1.0,0.0534,0.0453,1.51e-05,0.0696,0.603,123.978,audio_features,1OU3OPHczBcfFU8cDzSzKT,spotify:track:1OU3OPHczBcfFU8cDzSzKT,https://api.spotify.com/v1/tracks/1OU3OPHczBcfFU8cDzSzKT,https://api.spotify.com/v1/audio-analysis/1OU3OPHczBcfFU8cDzSzKT,158354.0,4.0,56,edm ,edm,
0.435,0.804,0.0,-4.52,1.0,0.0803,0.157,0.0,0.273,0.492,119.791,audio_features,4dkQMweppOlQjOvxv5fQTy,spotify:track:4dkQMweppOlQjOvxv5fQTy,https://api.spotify.com/v1/tracks/4dkQMweppOlQjOvxv5fQTy,https://api.spotify.com/v1/audio-analysis/4dkQMweppOlQjOvxv5fQTy,167504.0,4.0,56,edm ,edm,
0.698,0.847,4.0,-4.372,0.0,0.0366,0.0499,0.0,0.338,0.508,119.985,audio_features,0jpY96JxnwUtXCTtvOWWZG,spotify:track:0jpY96JxnwUtXCTtvOWWZG,https://api.spotify.com/v1/tracks/0jpY96JxnwUtXCTtvOWWZG,https://api.spotify.com/v1/audio-analysis/0jpY96JxnwUtXCTtvOWWZG,168625.0,4.0,56,edm ,edm,
0.562,0.868,2.0,-4.402,1.0,0.0644,0.024,1.55e-05,0.123,0.472,124.979,audio_features,3pquutv1kWficJdou7ywag,spotify:track:3pquutv1kWficJdou7ywag,https://api.spotify.com/v1/tracks/3pquutv1kWficJdou7ywag,https://api.spotify.com/v1/audio-analysis/3pquutv1kWficJdou7ywag,172821.0,4.0,56,edm ,edm,
0.735,0.889,11.0,-4.585,0.0,0.0484,0.00482,0.879,0.0533,0.184,125.069,audio_features,0zkWmS5tEFgaHaXTSGQ2b1,spotify:track:0zkWmS5tEFgaHaXTSGQ2b1,https://api.spotify.com/v1/tracks/0zkWmS5tEFgaHaXTSGQ2b1,https://api.spotify.com/v1/audio-analysis/0zkWmS5tEFgaHaXTSGQ2b1,203520.0,4.0,56,edm ,edm,
0.567,0.875,1.0,-7.567,0.0,0.0398,0.000921,0.517,0.499,0.231,130.007,audio_features,2Q5l502BJ5lvjZFGmnRQ5B,spotify:track:2Q5l502BJ5lvjZFGmnRQ5B,https://api.spotify.com/v1/tracks/2Q5l502BJ5lvjZFGmnRQ5B,https://api.spotify.com/v1/audio-analysis/2Q5l502BJ5lvjZFGmnRQ5B,196875.0,4.0,55,edm ,edm,
0.392,0.472,1.0,-7.225,0.0,0.0481,0.0883,1.42e-06,0.0954,0.0526,74.473,audio_features,2lxoIZS8tpFwbiJyrDYguI,spotify:track:2lxoIZS8tpFwbiJyrDYguI,https://api.spotify.com/v1/tracks/2lxoIZS8tpFwbiJyrDYguI,https://api.spotify.com/v1/audio-analysis/2lxoIZS8tpFwbiJyrDYguI,200000.0,4.0,55,edm ,edm,
0.474,0.792,5.0,-3.302,1.0,0.051,0.0662,1.09e-06,0.277,0.31,141.926,audio_features,0PMNxtgeNSmPPp4aiA4T8F,spotify:track:0PMNxtgeNSmPPp4aiA4T8F,https://api.spotify.com/v1/tracks/0PMNxtgeNSmPPp4aiA4T8F,https://api.spotify.com/v1/audio-analysis/0PMNxtgeNSmPPp4aiA4T8F,251831.0,4.0,55,edm ,edm,
0.561,0.965,7.0,-3.673,0.0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238.0,4.0,97,edm ,edm,
0.848,0.821,2.0,-5.408,0.0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,audio_features,6GomT970rCOkKAyyrwJeZi,spotify:track:6GomT970rCOkKAyyrwJeZi,https://api.spotify.com/v1/tracks/6GomT970rCOkKAyyrwJeZi,https://api.spotify.com/v1/audio-analysis/6GomT970rCOkKAyyrwJeZi,157445.0,4.0,81,edm ,edm,
0.488,0.715,9.0,-4.656,1.0,0.0562,0.0367,0.0,0.122,0.397,145.979,audio_features,251aCFbFK1f4Jkil96E5g1,spotify:track:251aCFbFK1f4Jkil96E5g1,https://api.spotify.com/v1/tracks/251aCFbFK1f4Jkil96E5g1,https://api.spotify.com/v1/audio-analysis/251aCFbFK1f4Jkil96E5g1,205479.0,4.0,53,edm ,edm,
0.845,0.797,1.0,-4.984,1.0,0.139,0.0582,5.57e-06,0.167,0.422,121.985,audio_features,7fZBQnc0zXwVybgCIrQQil,spotify:track:7fZBQnc0zXwVybgCIrQQil,https://api.spotify.com/v1/tracks/7fZBQnc0zXwVybgCIrQQil,https://api.spotify.com/v1/audio-analysis/7fZBQnc0zXwVybgCIrQQil,151475.0,4.0,85,edm ,edm,
0.696,0.775,6.0,-6.539,1.0,0.0388,0.00393,0.104,0.378,0.435,126.979,audio_features,41TkFhNYljV7omolLJ6Squ,spotify:track:41TkFhNYljV7omolLJ6Squ,https://api.spotify.com/v1/tracks/41TkFhNYljV7omolLJ6Squ,https://api.spotify.com/v1/audio-analysis/41TkFhNYljV7omolLJ6Squ,156850.0,4.0,64,edm ,edm,
0.765,0.787,10.0,-4.501,1.0,0.0348,0.153,9.64e-06,0.293,0.483,127.027,audio_features,22GCuIGPCDEh8izFovMD7N,spotify:track:22GCuIGPCDEh8izFovMD7N,https://api.spotify.com/v1/tracks/22GCuIGPCDEh8izFovMD7N,https://api.spotify.com/v1/audio-analysis/22GCuIGPCDEh8izFovMD7N,177689.0,4.0,66,edm ,edm,
0.636,0.69,10.0,-5.011,1.0,0.0484,0.0947,0.0,0.169,0.444,123.994,audio_features,4W1JavoraGzh83nluQHY6C,spotify:track:4W1JavoraGzh83nluQHY6C,https://api.spotify.com/v1/tracks/4W1JavoraGzh83nluQHY6C,https://api.spotify.com/v1/audio-analysis/4W1JavoraGzh83nluQHY6C,221885.0,4.0,66,edm ,edm,
0.653,0.928,7.0,-4.315,1.0,0.166,0.00514,0.117,0.345,0.677,130.045,audio_features,6O4JigLzateJbqb8G3VVTR,spotify:track:6O4JigLzateJbqb8G3VVTR,https://api.spotify.com/v1/tracks/6O4JigLzateJbqb8G3VVTR,https://api.spotify.com/v1/audio-analysis/6O4JigLzateJbqb8G3VVTR,140308.0,4.0,57,edm ,edm,
0.844,0.688,1.0,-7.879,0.0,0.049,0.0129,5.39e-05,0.0492,0.695,124.992,audio_features,5xKJI9aPQhuTdTq8BrJ8fL,spotify:track:5xKJI9aPQhuTdTq8BrJ8fL,https://api.spotify.com/v1/tracks/5xKJI9aPQhuTdTq8BrJ8fL,https://api.spotify.com/v1/audio-analysis/5xKJI9aPQhuTdTq8BrJ8fL,185662.0,4.0,5,edm ,edm,
0.77,0.787,11.0,-3.748,0.0,0.0583,0.198,0.0,0.262,0.513,119.986,audio_features,0bI7K9Becu2dtXK1Q3cZNB,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/tracks/0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/audio-analysis/0bI7K9Becu2dtXK1Q3cZNB,140500.0,4.0,83,edm ,edm,
0.75,0.797,0.0,-4.826,1.0,0.118,0.293,0.0,0.392,0.523,105.949,audio_features,4RAR8g8fZNB106ezUurnE0,spotify:track:4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/tracks/4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/audio-analysis/4RAR8g8fZNB106ezUurnE0,215203.0,4.0,76,edm ,edm,
0.689,0.832,4.0,-4.248,0.0,0.0443,0.00694,0.11,0.0885,0.276,125.97,audio_features,4ntwMws17qmbQUI1NemGqd,spotify:track:4ntwMws17qmbQUI1NemGqd,https://api.spotify.com/v1/tracks/4ntwMws17qmbQUI1NemGqd,https://api.spotify.com/v1/audio-analysis/4ntwMws17qmbQUI1NemGqd,156310.0,4.0,68,edm ,edm,
0.708,0.714,2.0,-8.46,0.0,0.0335,0.613,1.72e-06,0.116,0.577,121.987,audio_features,3lDgYcZ9LjM8w0ibLkaKIr,spotify:track:3lDgYcZ9LjM8w0ibLkaKIr,https://api.spotify.com/v1/tracks/3lDgYcZ9LjM8w0ibLkaKIr,https://api.spotify.com/v1/audio-analysis/3lDgYcZ9LjM8w0ibLkaKIr,141639.0,4.0,60,edm ,edm,
0.621,0.771,9.0,-3.142,0.0,0.0254,0.00191,0.000159,0.343,0.228,95.036,audio_features,52CTlUPosFjUvXUAadKOVV,spotify:track:52CTlUPosFjUvXUAadKOVV,https://api.spotify.com/v1/tracks/52CTlUPosFjUvXUAadKOVV,https://api.spotify.com/v1/audio-analysis/52CTlUPosFjUvXUAadKOVV,186947.0,4.0,71,edm ,edm,
0.654,0.873,4.0,-6.125,0.0,0.0338,0.0536,0.000991,0.36,0.415,124.006,audio_features,0rxEsBxxil046ZqipaCXle,spotify:track:0rxEsBxxil046ZqipaCXle,https://api.spotify.com/v1/tracks/0rxEsBxxil046ZqipaCXle,https://api.spotify.com/v1/audio-analysis/0rxEsBxxil046ZqipaCXle,154839.0,4.0,69,edm ,edm,
0.569,0.918,1.0,-2.509,1.0,0.0279,0.00241,2.98e-05,0.307,0.541,128.037,audio_features,08bg5QA5OQ31h73avz0pXP,spotify:track:08bg5QA5OQ31h73avz0pXP,https://api.spotify.com/v1/tracks/08bg5QA5OQ31h73avz0pXP,https://api.spotify.com/v1/audio-analysis/08bg5QA5OQ31h73avz0pXP,171328.0,4.0,62,edm ,edm,
0.578,0.878,4.0,-4.958,1.0,0.192,0.00382,2.39e-05,0.578,0.234,128.009,audio_features,1biP2TOTHFcTJfU2CawrSS,spotify:track:1biP2TOTHFcTJfU2CawrSS,https://api.spotify.com/v1/tracks/1biP2TOTHFcTJfU2CawrSS,https://api.spotify.com/v1/audio-analysis/1biP2TOTHFcTJfU2CawrSS,152462.0,4.0,52,edm ,edm,
0.787,0.615,11.0,-10.815,1.0,0.0975,0.0895,0.0101,0.0799,0.43,130.008,audio_features,0RgUxB0pyyzPm5apCmBnHZ,spotify:track:0RgUxB0pyyzPm5apCmBnHZ,https://api.spotify.com/v1/tracks/0RgUxB0pyyzPm5apCmBnHZ,https://api.spotify.com/v1/audio-analysis/0RgUxB0pyyzPm5apCmBnHZ,123904.0,4.0,63,edm ,edm,
0.609,0.801,1.0,-8.483,0.0,0.0694,0.0246,0.00255,0.37,0.202,122.958,audio_features,4xbXuRfZ2ZLktw5QEdGYnX,spotify:track:4xbXuRfZ2ZLktw5QEdGYnX,https://api.spotify.com/v1/tracks/4xbXuRfZ2ZLktw5QEdGYnX,https://api.spotify.com/v1/audio-analysis/4xbXuRfZ2ZLktw5QEdGYnX,190217.0,4.0,72,edm ,edm,
0.621,0.847,3.0,-6.108,1.0,0.278,0.0584,1.11e-06,0.109,0.373,101.996,audio_features,0W41SRfxknKwHBc2oaYcAQ,spotify:track:0W41SRfxknKwHBc2oaYcAQ,https://api.spotify.com/v1/tracks/0W41SRfxknKwHBc2oaYcAQ,https://api.spotify.com/v1/audio-analysis/0W41SRfxknKwHBc2oaYcAQ,172431.0,4.0,49,edm ,edm,
0.815,0.646,4.0,-6.405,0.0,0.0412,0.0388,0.000107,0.0514,0.319,124.994,audio_features,2IsZAOF8dJdDq7UvWHAkcS,spotify:track:2IsZAOF8dJdDq7UvWHAkcS,https://api.spotify.com/v1/tracks/2IsZAOF8dJdDq7UvWHAkcS,https://api.spotify.com/v1/audio-analysis/2IsZAOF8dJdDq7UvWHAkcS,143520.0,4.0,53,edm ,edm,
0.746,0.896,6.0,-4.015,0.0,0.227,0.246,9.78e-06,0.124,0.133,125.939,audio_features,7brRnnzMQtAPybNOwbmRms,spotify:track:7brRnnzMQtAPybNOwbmRms,https://api.spotify.com/v1/tracks/7brRnnzMQtAPybNOwbmRms,https://api.spotify.com/v1/audio-analysis/7brRnnzMQtAPybNOwbmRms,205714.0,4.0,63,edm ,edm,
0.611,0.8,1.0,-4.804,1.0,0.0382,0.00316,3.46e-05,0.156,0.328,124.916,audio_features,4vVNebuWcKFSJiSQhTQxGH,spotify:track:4vVNebuWcKFSJiSQhTQxGH,https://api.spotify.com/v1/tracks/4vVNebuWcKFSJiSQhTQxGH,https://api.spotify.com/v1/audio-analysis/4vVNebuWcKFSJiSQhTQxGH,179538.0,4.0,47,edm ,edm,
0.728,0.894,6.0,-3.142,0.0,0.143,0.0928,1.5e-05,0.0868,0.392,126.074,audio_features,1L9rpz9bCVn9zbYyxjjlOh,spotify:track:1L9rpz9bCVn9zbYyxjjlOh,https://api.spotify.com/v1/tracks/1L9rpz9bCVn9zbYyxjjlOh,https://api.spotify.com/v1/audio-analysis/1L9rpz9bCVn9zbYyxjjlOh,163869.0,4.0,53,edm ,edm,
0.441,0.908,0.0,-4.585,1.0,0.122,0.00616,0.043,0.409,0.428,117.839,audio_features,6k3q5dxWoip5EvfkfqHXAS,spotify:track:6k3q5dxWoip5EvfkfqHXAS,https://api.spotify.com/v1/tracks/6k3q5dxWoip5EvfkfqHXAS,https://api.spotify.com/v1/audio-analysis/6k3q5dxWoip5EvfkfqHXAS,164746.0,4.0,61,edm ,edm,
0.739,0.586,10.0,-5.079,0.0,0.0472,0.0245,0.000252,0.308,0.444,124.026,audio_features,1bgKMxPQU7JIZEhNsM1vFs,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/tracks/1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/audio-analysis/1bgKMxPQU7JIZEhNsM1vFs,142677.0,4.0,83,edm ,edm,
0.612,0.96,9.0,-2.848,1.0,0.0327,0.00304,0.0656,0.0765,0.365,144.997,audio_features,3U1fwI0EVrHjbP5DEXRiqv,spotify:track:3U1fwI0EVrHjbP5DEXRiqv,https://api.spotify.com/v1/tracks/3U1fwI0EVrHjbP5DEXRiqv,https://api.spotify.com/v1/audio-analysis/3U1fwI0EVrHjbP5DEXRiqv,211862.0,4.0,59,edm ,edm,
0.639,0.889,1.0,-4.772,0.0,0.287,0.239,0.0,0.11,0.418,103.748,audio_features,6pnfPNXGDOpuMhHCM6YwN7,spotify:track:6pnfPNXGDOpuMhHCM6YwN7,https://api.spotify.com/v1/tracks/6pnfPNXGDOpuMhHCM6YwN7,https://api.spotify.com/v1/audio-analysis/6pnfPNXGDOpuMhHCM6YwN7,141102.0,3.0,59,edm ,edm,
0.863,0.826,6.0,-3.807,0.0,0.106,0.111,0.0499,0.0736,0.723,125.037,audio_features,0J2kOteMcPfbhfBMQssigd,spotify:track:0J2kOteMcPfbhfBMQssigd,https://api.spotify.com/v1/tracks/0J2kOteMcPfbhfBMQssigd,https://api.spotify.com/v1/audio-analysis/0J2kOteMcPfbhfBMQssigd,159360.0,4.0,48,edm ,edm,
