danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genre,sub-genre,0
0.647,0.582,10.0,-9.538,0.0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,4gphxUgq0JSFv2BCLhNDiE,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480.0,4.0,67,blues,blues,
0.249,0.97,1.0,-5.879,1.0,0.121,0.0226,0.13,0.0701,0.26,165.059,audio_features,0fmsS6mNtTTKjsBTXoh0KN,spotify:track:0fmsS6mNtTTKjsBTXoh0KN,https://api.spotify.com/v1/tracks/0fmsS6mNtTTKjsBTXoh0KN,https://api.spotify.com/v1/audio-analysis/0fmsS6mNtTTKjsBTXoh0KN,166480.0,4.0,0,blues,blues,
0.635,0.914,0.0,-5.631,1.0,0.111,0.0597,0.0,0.601,0.922,156.014,audio_features,5c5a2Ptu8eyIpljhQHjIqk,spotify:track:5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/tracks/5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/audio-analysis/5c5a2Ptu8eyIpljhQHjIqk,175493.0,4.0,0,blues,blues,
0.713,0.911,9.0,-5.45,1.0,0.0467,0.00808,0.0,0.131,0.927,134.822,audio_features,3nABlIAhAuI5YdL4EExmvt,spotify:track:3nABlIAhAuI5YdL4EExmvt,https://api.spotify.com/v1/tracks/3nABlIAhAuI5YdL4EExmvt,https://api.spotify.com/v1/audio-analysis/3nABlIAhAuI5YdL4EExmvt,233960.0,4.0,0,blues,blues,
0.85,0.212,7.0,-16.888,1.0,0.0948,0.987,0.0298,0.114,0.781,121.146,audio_features,2oods8nOG6bB6ZUFHEumbx,spotify:track:2oods8nOG6bB6ZUFHEumbx,https://api.spotify.com/v1/tracks/2oods8nOG6bB6ZUFHEumbx,https://api.spotify.com/v1/audio-analysis/2oods8nOG6bB6ZUFHEumbx,178730.0,4.0,34,blues,blues,
0.508,0.151,2.0,-14.984,1.0,0.0324,0.986,0.0465,0.172,0.523,85.128,audio_features,1bWh9hOkQGahfQ0rEqvaGR,spotify:track:1bWh9hOkQGahfQ0rEqvaGR,https://api.spotify.com/v1/tracks/1bWh9hOkQGahfQ0rEqvaGR,https://api.spotify.com/v1/audio-analysis/1bWh9hOkQGahfQ0rEqvaGR,181787.0,4.0,38,blues,blues,
0.586,0.283,5.0,-10.568,1.0,0.0517,0.979,0.0476,0.0994,0.439,145.514,audio_features,5qdSXoKf36HAtCgAsftaM4,spotify:track:5qdSXoKf36HAtCgAsftaM4,https://api.spotify.com/v1/tracks/5qdSXoKf36HAtCgAsftaM4,https://api.spotify.com/v1/audio-analysis/5qdSXoKf36HAtCgAsftaM4,180093.0,4.0,37,blues,blues,
0.564,0.269,2.0,-13.749,1.0,0.0443,0.995,0.00483,0.132,0.602,103.355,audio_features,3Yt6mXwFK3GMQ3Jzzk0yIN,spotify:track:3Yt6mXwFK3GMQ3Jzzk0yIN,https://api.spotify.com/v1/tracks/3Yt6mXwFK3GMQ3Jzzk0yIN,https://api.spotify.com/v1/audio-analysis/3Yt6mXwFK3GMQ3Jzzk0yIN,171546.0,4.0,34,blues,blues,
0.675,0.311,9.0,-11.959,1.0,0.0525,0.93,0.000261,0.102,0.638,97.159,audio_features,1TrGdXSgiBm8W68D2K1COG,spotify:track:1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/tracks/1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/audio-analysis/1TrGdXSgiBm8W68D2K1COG,149560.0,4.0,51,blues,blues,
0.475,0.157,10.0,-19.063,1.0,0.0567,0.976,0.0348,0.0776,0.519,169.224,audio_features,7hYOjbDYBvUk7RymZ82To3,spotify:track:7hYOjbDYBvUk7RymZ82To3,https://api.spotify.com/v1/tracks/7hYOjbDYBvUk7RymZ82To3,https://api.spotify.com/v1/audio-analysis/7hYOjbDYBvUk7RymZ82To3,183066.0,4.0,33,blues,blues,
0.467,0.122,2.0,-22.241,1.0,0.0366,0.954,0.902,0.132,0.411,111.256,audio_features,5xwCQuoGnPdgqw2omrgmCq,spotify:track:5xwCQuoGnPdgqw2omrgmCq,https://api.spotify.com/v1/tracks/5xwCQuoGnPdgqw2omrgmCq,https://api.spotify.com/v1/audio-analysis/5xwCQuoGnPdgqw2omrgmCq,178333.0,4.0,36,blues,blues,
0.487,0.651,10.0,-10.824,0.0,0.741,0.956,4.08e-06,0.833,0.652,101.651,audio_features,7bWhtFDDMgcA6DmFGGlS0C,spotify:track:7bWhtFDDMgcA6DmFGGlS0C,https://api.spotify.com/v1/tracks/7bWhtFDDMgcA6DmFGGlS0C,https://api.spotify.com/v1/audio-analysis/7bWhtFDDMgcA6DmFGGlS0C,116840.0,1.0,36,blues,blues,
0.81,0.233,5.0,-15.719,0.0,0.0515,0.981,0.00517,0.132,0.555,86.258,audio_features,7KZ6eGK7OuLXUzTVGdc7cL,spotify:track:7KZ6eGK7OuLXUzTVGdc7cL,https://api.spotify.com/v1/tracks/7KZ6eGK7OuLXUzTVGdc7cL,https://api.spotify.com/v1/audio-analysis/7KZ6eGK7OuLXUzTVGdc7cL,146227.0,4.0,37,blues,blues,
0.57,0.241,4.0,-12.138,1.0,0.0473,0.948,0.0224,0.111,0.543,115.352,audio_features,13U0E6CXh2dnEi6eDzNyK0,spotify:track:13U0E6CXh2dnEi6eDzNyK0,https://api.spotify.com/v1/tracks/13U0E6CXh2dnEi6eDzNyK0,https://api.spotify.com/v1/audio-analysis/13U0E6CXh2dnEi6eDzNyK0,181893.0,3.0,50,blues,blues,
0.499,0.302,7.0,-15.15,1.0,0.0495,0.752,0.0266,0.129,0.564,167.075,audio_features,1vjHFgIdNuLXojpkzysoV8,spotify:track:1vjHFgIdNuLXojpkzysoV8,https://api.spotify.com/v1/tracks/1vjHFgIdNuLXojpkzysoV8,https://api.spotify.com/v1/audio-analysis/1vjHFgIdNuLXojpkzysoV8,164507.0,4.0,40,blues,blues,
0.678,0.228,3.0,-15.007,1.0,0.0409,0.993,0.0618,0.163,0.445,82.978,audio_features,5EpIZRPAEqniltILeAjk38,spotify:track:5EpIZRPAEqniltILeAjk38,https://api.spotify.com/v1/tracks/5EpIZRPAEqniltILeAjk38,https://api.spotify.com/v1/audio-analysis/5EpIZRPAEqniltILeAjk38,191533.0,4.0,18,blues,blues,
0.615,0.255,7.0,-14.599,0.0,0.0618,0.995,0.0123,0.169,0.69,181.12,audio_features,6AgwNMztb3eIgNF1m2zi7h,spotify:track:6AgwNMztb3eIgNF1m2zi7h,https://api.spotify.com/v1/tracks/6AgwNMztb3eIgNF1m2zi7h,https://api.spotify.com/v1/audio-analysis/6AgwNMztb3eIgNF1m2zi7h,188447.0,4.0,33,blues,blues,
0.541,0.572,10.0,-7.652,1.0,0.0949,0.929,0.189,0.114,0.842,181.263,audio_features,061qVrfyTW07DCB9B4BBmI,spotify:track:061qVrfyTW07DCB9B4BBmI,https://api.spotify.com/v1/tracks/061qVrfyTW07DCB9B4BBmI,https://api.spotify.com/v1/audio-analysis/061qVrfyTW07DCB9B4BBmI,167084.0,4.0,32,blues,blues,
0.896,0.281,11.0,-10.569,1.0,0.044,0.965,0.000503,0.11,0.8,104.783,audio_features,2RMkj69Tlvc1k0LD2IW7eg,spotify:track:2RMkj69Tlvc1k0LD2IW7eg,https://api.spotify.com/v1/tracks/2RMkj69Tlvc1k0LD2IW7eg,https://api.spotify.com/v1/audio-analysis/2RMkj69Tlvc1k0LD2IW7eg,187347.0,4.0,35,blues,blues,
0.647,0.204,3.0,-15.263,1.0,0.0454,0.964,0.00351,0.123,0.686,83.102,audio_features,12MFtyrU4ZPJqClBcjYFIA,spotify:track:12MFtyrU4ZPJqClBcjYFIA,https://api.spotify.com/v1/tracks/12MFtyrU4ZPJqClBcjYFIA,https://api.spotify.com/v1/audio-analysis/12MFtyrU4ZPJqClBcjYFIA,188291.0,4.0,31,blues,blues,
0.555,0.393,10.0,-11.949,1.0,0.0327,0.965,0.015,0.151,0.782,102.5,audio_features,5o1hYFDPp3G3HlWqEPANMc,spotify:track:5o1hYFDPp3G3HlWqEPANMc,https://api.spotify.com/v1/tracks/5o1hYFDPp3G3HlWqEPANMc,https://api.spotify.com/v1/audio-analysis/5o1hYFDPp3G3HlWqEPANMc,174158.0,4.0,30,blues,blues,
0.473,0.281,1.0,-11.337,1.0,0.0354,0.97,0.0936,0.11,0.523,119.161,audio_features,4sCCIP8eG3HVizWnm1SQ0G,spotify:track:4sCCIP8eG3HVizWnm1SQ0G,https://api.spotify.com/v1/tracks/4sCCIP8eG3HVizWnm1SQ0G,https://api.spotify.com/v1/audio-analysis/4sCCIP8eG3HVizWnm1SQ0G,174576.0,4.0,34,blues,blues,
0.571,0.423,6.0,-11.155,1.0,0.0536,0.942,0.00201,0.117,0.713,101.764,audio_features,5jtf7Po8DDZoHK3APUUWeu,spotify:track:5jtf7Po8DDZoHK3APUUWeu,https://api.spotify.com/v1/tracks/5jtf7Po8DDZoHK3APUUWeu,https://api.spotify.com/v1/audio-analysis/5jtf7Po8DDZoHK3APUUWeu,191107.0,4.0,30,blues,blues,
0.538,0.177,0.0,-14.158,1.0,0.0447,0.91,0.00825,0.0927,0.415,77.396,audio_features,4vqDFur1cyE8lS1oD3XiCB,spotify:track:4vqDFur1cyE8lS1oD3XiCB,https://api.spotify.com/v1/tracks/4vqDFur1cyE8lS1oD3XiCB,https://api.spotify.com/v1/audio-analysis/4vqDFur1cyE8lS1oD3XiCB,240360.0,4.0,38,blues,blues,
0.448,0.315,8.0,-14.961,1.0,0.0353,0.904,0.0,0.235,0.372,98.548,audio_features,17HuPAGnau4TRcKiFTdFFB,spotify:track:17HuPAGnau4TRcKiFTdFFB,https://api.spotify.com/v1/tracks/17HuPAGnau4TRcKiFTdFFB,https://api.spotify.com/v1/audio-analysis/17HuPAGnau4TRcKiFTdFFB,172533.0,4.0,31,blues,blues,
0.538,0.26,11.0,-14.383,1.0,0.0377,0.967,0.000972,0.359,0.656,162.924,audio_features,17r2Et8LmSasIf0AYbkwQR,spotify:track:17r2Et8LmSasIf0AYbkwQR,https://api.spotify.com/v1/tracks/17r2Et8LmSasIf0AYbkwQR,https://api.spotify.com/v1/audio-analysis/17r2Et8LmSasIf0AYbkwQR,197427.0,4.0,29,blues,blues,
0.596,0.308,1.0,-17.814,1.0,0.0495,0.977,0.0106,0.108,0.834,183.398,audio_features,7A9yfYiBXLEvKn1oJy3nPL,spotify:track:7A9yfYiBXLEvKn1oJy3nPL,https://api.spotify.com/v1/tracks/7A9yfYiBXLEvKn1oJy3nPL,https://api.spotify.com/v1/audio-analysis/7A9yfYiBXLEvKn1oJy3nPL,174472.0,4.0,32,blues,blues,
0.539,0.228,5.0,-8.234,0.0,0.0466,0.992,2.19e-06,0.126,0.518,84.324,audio_features,6Ad9JbwY1HGjbNhVYddNbk,spotify:track:6Ad9JbwY1HGjbNhVYddNbk,https://api.spotify.com/v1/tracks/6Ad9JbwY1HGjbNhVYddNbk,https://api.spotify.com/v1/audio-analysis/6Ad9JbwY1HGjbNhVYddNbk,182400.0,4.0,34,blues,blues,
0.797,0.208,1.0,-11.383,1.0,0.0672,0.985,0.232,0.0434,0.596,86.605,audio_features,2mGnouFybpiIEWnzKq50fr,spotify:track:2mGnouFybpiIEWnzKq50fr,https://api.spotify.com/v1/tracks/2mGnouFybpiIEWnzKq50fr,https://api.spotify.com/v1/audio-analysis/2mGnouFybpiIEWnzKq50fr,204320.0,4.0,28,blues,blues,
0.683,0.285,3.0,-12.101,1.0,0.0366,0.994,0.603,0.122,0.783,94.913,audio_features,2KZkEbuMBsoxhgX3iEyAv2,spotify:track:2KZkEbuMBsoxhgX3iEyAv2,https://api.spotify.com/v1/tracks/2KZkEbuMBsoxhgX3iEyAv2,https://api.spotify.com/v1/audio-analysis/2KZkEbuMBsoxhgX3iEyAv2,175400.0,4.0,23,blues,blues,
0.812,0.248,8.0,-11.129,1.0,0.0534,0.986,3.38e-05,0.137,0.742,125.33,audio_features,2Y9sTOSdXeEl15NL0MkHWl,spotify:track:2Y9sTOSdXeEl15NL0MkHWl,https://api.spotify.com/v1/tracks/2Y9sTOSdXeEl15NL0MkHWl,https://api.spotify.com/v1/audio-analysis/2Y9sTOSdXeEl15NL0MkHWl,151301.0,4.0,28,blues,blues,
0.792,0.142,3.0,-16.024,1.0,0.0442,0.985,0.184,0.112,0.669,94.375,audio_features,7eNHeLu7yJB5HN9Srvrocv,spotify:track:7eNHeLu7yJB5HN9Srvrocv,https://api.spotify.com/v1/tracks/7eNHeLu7yJB5HN9Srvrocv,https://api.spotify.com/v1/audio-analysis/7eNHeLu7yJB5HN9Srvrocv,195307.0,4.0,34,blues,blues,
0.614,0.0423,4.0,-12.033,1.0,0.0535,0.996,0.00293,0.183,0.211,89.822,audio_features,2wAfHM7Whz67VFbdanhZlk,spotify:track:2wAfHM7Whz67VFbdanhZlk,https://api.spotify.com/v1/tracks/2wAfHM7Whz67VFbdanhZlk,https://api.spotify.com/v1/audio-analysis/2wAfHM7Whz67VFbdanhZlk,177133.0,4.0,37,blues,blues,
0.643,0.175,0.0,-13.24,1.0,0.0496,0.986,0.678,0.299,0.721,100.521,audio_features,6PScTantRyDSp4AkOGTKUT,spotify:track:6PScTantRyDSp4AkOGTKUT,https://api.spotify.com/v1/tracks/6PScTantRyDSp4AkOGTKUT,https://api.spotify.com/v1/audio-analysis/6PScTantRyDSp4AkOGTKUT,197146.0,4.0,28,blues,blues,
0.561,0.195,0.0,-17.093,1.0,0.195,0.962,0.000126,0.337,0.516,80.771,audio_features,2SN7hLyPSHyBKwykU0k0No,spotify:track:2SN7hLyPSHyBKwykU0k0No,https://api.spotify.com/v1/tracks/2SN7hLyPSHyBKwykU0k0No,https://api.spotify.com/v1/audio-analysis/2SN7hLyPSHyBKwykU0k0No,183432.0,4.0,32,blues,blues,
0.661,0.174,0.0,-14.089,1.0,0.149,0.984,0.00687,0.457,0.474,85.265,audio_features,0zt7Bb8seSANEPfcBCfDgv,spotify:track:0zt7Bb8seSANEPfcBCfDgv,https://api.spotify.com/v1/tracks/0zt7Bb8seSANEPfcBCfDgv,https://api.spotify.com/v1/audio-analysis/0zt7Bb8seSANEPfcBCfDgv,173067.0,4.0,0,blues,blues,
0.621,0.134,0.0,-15.836,1.0,0.0496,0.853,0.0568,0.0412,0.44,103.782,audio_features,53zNJpvUZ7DsHkgFedfhfD,spotify:track:53zNJpvUZ7DsHkgFedfhfD,https://api.spotify.com/v1/tracks/53zNJpvUZ7DsHkgFedfhfD,https://api.spotify.com/v1/audio-analysis/53zNJpvUZ7DsHkgFedfhfD,183027.0,4.0,45,blues,blues,
0.546,0.389,0.0,-14.135,0.0,0.0918,0.777,0.00273,0.0994,0.682,164.443,audio_features,0jXSghMAEE2ImajlWNBoiT,spotify:track:0jXSghMAEE2ImajlWNBoiT,https://api.spotify.com/v1/tracks/0jXSghMAEE2ImajlWNBoiT,https://api.spotify.com/v1/audio-analysis/0jXSghMAEE2ImajlWNBoiT,178959.0,4.0,33,blues,blues,
0.619,0.268,10.0,-9.96,1.0,0.0772,0.987,0.00193,0.306,0.61,87.213,audio_features,6JrmYq8Fb16eU15qMNJfGk,spotify:track:6JrmYq8Fb16eU15qMNJfGk,https://api.spotify.com/v1/tracks/6JrmYq8Fb16eU15qMNJfGk,https://api.spotify.com/v1/audio-analysis/6JrmYq8Fb16eU15qMNJfGk,181307.0,4.0,29,blues,blues,
0.667,0.4,2.0,-9.003,1.0,0.0462,0.955,0.0178,0.0866,0.593,104.879,audio_features,0Q4qVBG7jAF3Ar4sheUidp,spotify:track:0Q4qVBG7jAF3Ar4sheUidp,https://api.spotify.com/v1/tracks/0Q4qVBG7jAF3Ar4sheUidp,https://api.spotify.com/v1/audio-analysis/0Q4qVBG7jAF3Ar4sheUidp,162213.0,4.0,34,blues,blues,
0.679,0.367,4.0,-6.946,1.0,0.0534,0.857,0.0181,0.103,0.406,148.959,audio_features,7mNFrf8IfgaWMFCz64CtK4,spotify:track:7mNFrf8IfgaWMFCz64CtK4,https://api.spotify.com/v1/tracks/7mNFrf8IfgaWMFCz64CtK4,https://api.spotify.com/v1/audio-analysis/7mNFrf8IfgaWMFCz64CtK4,189640.0,4.0,52,blues,blues,
0.574,0.58,5.0,-10.408,1.0,0.088,0.824,1.21e-06,0.464,0.816,106.496,audio_features,4C6KfxHdNt7x4LaqVa5pkD,spotify:track:4C6KfxHdNt7x4LaqVa5pkD,https://api.spotify.com/v1/tracks/4C6KfxHdNt7x4LaqVa5pkD,https://api.spotify.com/v1/audio-analysis/4C6KfxHdNt7x4LaqVa5pkD,173360.0,4.0,33,blues,blues,
0.362,0.507,11.0,-13.978,0.0,0.0463,0.884,0.00607,0.116,0.755,93.468,audio_features,0nWFmSvTZmgxGKFxodXgIq,spotify:track:0nWFmSvTZmgxGKFxodXgIq,https://api.spotify.com/v1/tracks/0nWFmSvTZmgxGKFxodXgIq,https://api.spotify.com/v1/audio-analysis/0nWFmSvTZmgxGKFxodXgIq,176573.0,4.0,41,blues,blues,
0.375,0.531,9.0,-7.274,1.0,0.0328,0.962,0.0114,0.657,0.715,81.189,audio_features,4uvdVSZSfDrXL09nFcrVTW,spotify:track:4uvdVSZSfDrXL09nFcrVTW,https://api.spotify.com/v1/tracks/4uvdVSZSfDrXL09nFcrVTW,https://api.spotify.com/v1/audio-analysis/4uvdVSZSfDrXL09nFcrVTW,167493.0,4.0,29,blues,blues,
0.582,0.75,7.0,-11.206,1.0,0.113,0.54,8.25e-06,0.337,0.686,114.104,audio_features,1f9FEeBWZkuT4ItJZwsJ2l,spotify:track:1f9FEeBWZkuT4ItJZwsJ2l,https://api.spotify.com/v1/tracks/1f9FEeBWZkuT4ItJZwsJ2l,https://api.spotify.com/v1/audio-analysis/1f9FEeBWZkuT4ItJZwsJ2l,156893.0,4.0,39,blues,blues,
0.566,0.657,4.0,-10.33,1.0,0.0693,0.751,0.896,0.156,0.643,145.359,audio_features,57W5o6ojTFtydDMZ0mDDB3,spotify:track:57W5o6ojTFtydDMZ0mDDB3,https://api.spotify.com/v1/tracks/57W5o6ojTFtydDMZ0mDDB3,https://api.spotify.com/v1/audio-analysis/57W5o6ojTFtydDMZ0mDDB3,164893.0,4.0,50,blues,blues,
0.636,0.668,0.0,-6.857,1.0,0.0568,0.749,0.00121,0.0555,0.666,94.668,audio_features,6KSa2Y1HnG0XlPQfEN4Xgi,spotify:track:6KSa2Y1HnG0XlPQfEN4Xgi,https://api.spotify.com/v1/tracks/6KSa2Y1HnG0XlPQfEN4Xgi,https://api.spotify.com/v1/audio-analysis/6KSa2Y1HnG0XlPQfEN4Xgi,189133.0,4.0,46,blues,blues,
0.682,0.62,0.0,-4.078,1.0,0.123,0.936,0.00254,0.284,0.701,116.33,audio_features,589yTSHriuSIwARJqnmuMp,spotify:track:589yTSHriuSIwARJqnmuMp,https://api.spotify.com/v1/tracks/589yTSHriuSIwARJqnmuMp,https://api.spotify.com/v1/audio-analysis/589yTSHriuSIwARJqnmuMp,184200.0,4.0,35,blues,blues,
0.492,0.596,2.0,-4.038,1.0,0.0395,0.97,0.043,0.284,0.548,86.952,audio_features,1TVtYIucWI5fqdQwwlZFR3,spotify:track:1TVtYIucWI5fqdQwwlZFR3,https://api.spotify.com/v1/tracks/1TVtYIucWI5fqdQwwlZFR3,https://api.spotify.com/v1/audio-analysis/1TVtYIucWI5fqdQwwlZFR3,219560.0,4.0,37,blues,blues,
0.433,0.7,11.0,-8.197,1.0,0.163,0.843,0.324,0.102,0.8,80.623,audio_features,73GEVn1tqk9bn0KbtWsiqj,spotify:track:73GEVn1tqk9bn0KbtWsiqj,https://api.spotify.com/v1/tracks/73GEVn1tqk9bn0KbtWsiqj,https://api.spotify.com/v1/audio-analysis/73GEVn1tqk9bn0KbtWsiqj,176186.0,4.0,47,blues,blues,
0.57,0.537,2.0,-8.798,1.0,0.04,0.786,0.157,0.121,0.391,104.89,audio_features,2x0uiOepdvCXYk8Wh8bXIk,spotify:track:2x0uiOepdvCXYk8Wh8bXIk,https://api.spotify.com/v1/tracks/2x0uiOepdvCXYk8Wh8bXIk,https://api.spotify.com/v1/audio-analysis/2x0uiOepdvCXYk8Wh8bXIk,180773.0,4.0,29,blues,blues,
0.294,0.611,2.0,-6.268,1.0,0.0348,0.0226,0.435,0.114,0.567,178.191,audio_features,1cRTAPP2FG9h2WiYMOIVIK,spotify:track:1cRTAPP2FG9h2WiYMOIVIK,https://api.spotify.com/v1/tracks/1cRTAPP2FG9h2WiYMOIVIK,https://api.spotify.com/v1/audio-analysis/1cRTAPP2FG9h2WiYMOIVIK,166400.0,3.0,50,blues,blues,
0.513,0.546,0.0,-15.672,1.0,0.0391,0.333,0.0,0.17,0.834,85.527,audio_features,760clbeDBWmBsBLbszWuNZ,spotify:track:760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/tracks/760clbeDBWmBsBLbszWuNZ,https://api.spotify.com/v1/audio-analysis/760clbeDBWmBsBLbszWuNZ,164547.0,4.0,55,blues,blues,
0.74,0.429,7.0,-11.438,1.0,0.0838,0.596,0.000436,0.0996,0.504,72.993,audio_features,4ludCkJK1UF7PbxsbQMHDg,spotify:track:4ludCkJK1UF7PbxsbQMHDg,https://api.spotify.com/v1/tracks/4ludCkJK1UF7PbxsbQMHDg,https://api.spotify.com/v1/audio-analysis/4ludCkJK1UF7PbxsbQMHDg,199875.0,4.0,42,blues,blues,
0.62,0.805,2.0,-6.038,1.0,0.0389,0.0446,1.25e-06,0.468,0.851,121.28,audio_features,0aSiH0zALY5KFZNSvbJePh,spotify:track:0aSiH0zALY5KFZNSvbJePh,https://api.spotify.com/v1/tracks/0aSiH0zALY5KFZNSvbJePh,https://api.spotify.com/v1/audio-analysis/0aSiH0zALY5KFZNSvbJePh,322347.0,4.0,50,blues,blues,
0.55,0.55,9.0,-8.496,1.0,0.0384,0.0402,0.00179,0.124,0.547,104.545,audio_features,5RXTvloOBm9W714kbJU0gQ,spotify:track:5RXTvloOBm9W714kbJU0gQ,https://api.spotify.com/v1/tracks/5RXTvloOBm9W714kbJU0gQ,https://api.spotify.com/v1/audio-analysis/5RXTvloOBm9W714kbJU0gQ,211667.0,4.0,41,blues,blues,
0.811,0.575,11.0,-7.845,0.0,0.0609,0.00828,0.000812,0.0966,0.731,91.992,audio_features,6R7Lxgc6rZoN5dslqxSZGj,spotify:track:6R7Lxgc6rZoN5dslqxSZGj,https://api.spotify.com/v1/tracks/6R7Lxgc6rZoN5dslqxSZGj,https://api.spotify.com/v1/audio-analysis/6R7Lxgc6rZoN5dslqxSZGj,287843.0,4.0,1,blues,blues,
0.551,0.635,0.0,-7.927,1.0,0.0383,0.164,0.000307,0.24,0.534,142.03,audio_features,1caexDoRB92w8ph8YLYQvu,spotify:track:1caexDoRB92w8ph8YLYQvu,https://api.spotify.com/v1/tracks/1caexDoRB92w8ph8YLYQvu,https://api.spotify.com/v1/audio-analysis/1caexDoRB92w8ph8YLYQvu,236219.0,4.0,44,blues,blues,
0.738,0.507,9.0,-6.991,0.0,0.0272,0.231,0.0014,0.0722,0.699,80.026,audio_features,4fwCa8XejynU81AhXovR9r,spotify:track:4fwCa8XejynU81AhXovR9r,https://api.spotify.com/v1/tracks/4fwCa8XejynU81AhXovR9r,https://api.spotify.com/v1/audio-analysis/4fwCa8XejynU81AhXovR9r,237244.0,4.0,52,blues,blues,
0.481,0.946,7.0,-6.305,1.0,0.0644,0.0624,0.844,0.115,0.692,161.804,audio_features,5yw4C8rft1mCGdTlsrCY4X,spotify:track:5yw4C8rft1mCGdTlsrCY4X,https://api.spotify.com/v1/tracks/5yw4C8rft1mCGdTlsrCY4X,https://api.spotify.com/v1/audio-analysis/5yw4C8rft1mCGdTlsrCY4X,152627.0,4.0,50,blues,blues,
0.56,0.843,9.0,-4.188,1.0,0.0641,0.112,0.0,0.197,0.892,152.598,audio_features,2BbFd78ykW1pnR5vZreQkr,spotify:track:2BbFd78ykW1pnR5vZreQkr,https://api.spotify.com/v1/tracks/2BbFd78ykW1pnR5vZreQkr,https://api.spotify.com/v1/audio-analysis/2BbFd78ykW1pnR5vZreQkr,201240.0,4.0,45,blues,blues,
0.393,0.943,6.0,-4.538,0.0,0.112,0.00318,1.02e-06,0.381,0.466,141.86,audio_features,1SFK3eoJqXkmGvcfmdzWC1,spotify:track:1SFK3eoJqXkmGvcfmdzWC1,https://api.spotify.com/v1/tracks/1SFK3eoJqXkmGvcfmdzWC1,https://api.spotify.com/v1/audio-analysis/1SFK3eoJqXkmGvcfmdzWC1,169570.0,4.0,44,blues,blues,
0.679,0.918,0.0,-4.468,1.0,0.0913,0.0723,0.0957,0.0812,0.605,115.016,audio_features,02OxBW5LOc4PAjf0dj1buK,spotify:track:02OxBW5LOc4PAjf0dj1buK,https://api.spotify.com/v1/tracks/02OxBW5LOc4PAjf0dj1buK,https://api.spotify.com/v1/audio-analysis/02OxBW5LOc4PAjf0dj1buK,243219.0,4.0,40,blues,blues,
0.797,0.273,5.0,-12.929,1.0,0.126,0.647,3.85e-06,0.101,0.635,88.024,audio_features,2lt3INbrnQEZz57tKA05Zy,spotify:track:2lt3INbrnQEZz57tKA05Zy,https://api.spotify.com/v1/tracks/2lt3INbrnQEZz57tKA05Zy,https://api.spotify.com/v1/audio-analysis/2lt3INbrnQEZz57tKA05Zy,297893.0,4.0,46,blues,blues,
0.68,0.639,5.0,-6.233,0.0,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,audio_features,02bJ6uGeHKfNOhIc9qyA8e,spotify:track:02bJ6uGeHKfNOhIc9qyA8e,https://api.spotify.com/v1/tracks/02bJ6uGeHKfNOhIc9qyA8e,https://api.spotify.com/v1/audio-analysis/02bJ6uGeHKfNOhIc9qyA8e,164867.0,4.0,68,blues,blues,
0.629,0.584,2.0,-7.015,1.0,0.0375,0.0108,0.0,0.115,0.714,123.953,audio_features,6sEVFnBN97Fcq065OsUMVI,spotify:track:6sEVFnBN97Fcq065OsUMVI,https://api.spotify.com/v1/tracks/6sEVFnBN97Fcq065OsUMVI,https://api.spotify.com/v1/audio-analysis/6sEVFnBN97Fcq065OsUMVI,184760.0,4.0,48,blues,blues,
0.683,0.533,7.0,-10.771,1.0,0.0377,0.272,0.00282,0.102,0.534,128.975,audio_features,06SriLLbBIQos2LyqeNXw3,spotify:track:06SriLLbBIQos2LyqeNXw3,https://api.spotify.com/v1/tracks/06SriLLbBIQos2LyqeNXw3,https://api.spotify.com/v1/audio-analysis/06SriLLbBIQos2LyqeNXw3,181093.0,4.0,45,blues,blues,
0.52,0.824,11.0,-4.79,1.0,0.0805,0.185,0.0,0.636,0.667,93.086,audio_features,6SAeWIxjMvNkzElv4cz43s,spotify:track:6SAeWIxjMvNkzElv4cz43s,https://api.spotify.com/v1/tracks/6SAeWIxjMvNkzElv4cz43s,https://api.spotify.com/v1/audio-analysis/6SAeWIxjMvNkzElv4cz43s,280416.0,4.0,37,blues,blues,
0.454,0.507,11.0,-6.014,0.0,0.032,0.161,0.197,0.0967,0.135,134.763,audio_features,6FttMYQiHyM0lVZafG3eXO,spotify:track:6FttMYQiHyM0lVZafG3eXO,https://api.spotify.com/v1/tracks/6FttMYQiHyM0lVZafG3eXO,https://api.spotify.com/v1/audio-analysis/6FttMYQiHyM0lVZafG3eXO,674000.0,3.0,48,blues,blues,
